2017-03-25 20:40:52.213840: step 0, loss = 4.68 (57.7 examples/sec; 2.217 sec/batch)
2017-03-26 00:44:33.625936: step 84140, loss = 0.76 (733.2 examples/sec; 0.175 sec/batch)
2017-03-26 00:44:35.367651: step 84150, loss = 0.58 (734.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:37.112464: step 84160, loss = 0.60 (733.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:38.850565: step 84170, loss = 0.78 (736.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:40.593259: step 84180, loss = 0.55 (734.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:42.323511: step 84190, loss = 0.60 (739.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:44:44.244995: step 84200, loss = 0.65 (666.1 examples/sec; 0.192 sec/batch)
2017-03-26 00:44:45.859391: step 84210, loss = 0.68 (792.9 examples/sec; 0.161 sec/batch)
2017-03-26 00:44:47.601285: step 84220, loss = 0.89 (734.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:49.358304: step 84230, loss = 0.68 (728.5 examples/sec; 0.176 sec/batch)
2017-03-26 00:44:51.104616: step 84240, loss = 0.64 (733.0 examples/sec; 0.175 sec/batch)
2017-03-26 00:44:52.844989: step 84250, loss = 0.64 (735.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:54.594161: step 84260, loss = 0.53 (731.8 examples/sec; 0.175 sec/batch)
2017-03-26 00:44:56.334848: step 84270, loss = 0.69 (735.3 examples/sec; 0.174 sec/batch)
2017-03-26 00:44:58.092533: step 84280, loss = 0.58 (728.2 examples/sec; 0.176 sec/batch)
2017-03-26 00:44:59.823140: step 84290, loss = 0.68 (739.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:01.728922: step 84300, loss = 0.74 (671.6 examples/sec; 0.191 sec/batch)
2017-03-26 00:45:03.361888: step 84310, loss = 0.66 (783.8 examples/sec; 0.163 sec/batch)
2017-03-26 00:45:05.098596: step 84320, loss = 0.76 (737.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:06.839775: step 84330, loss = 0.93 (735.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:08.571598: step 84340, loss = 0.57 (739.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:10.303112: step 84350, loss = 0.82 (739.2 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:12.039020: step 84360, loss = 0.68 (737.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:13.771430: step 84370, loss = 0.83 (738.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:15.510446: step 84380, loss = 0.60 (736.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:17.245442: step 84390, loss = 0.67 (737.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:19.134280: step 84400, loss = 0.69 (677.7 examples/sec; 0.189 sec/batch)
2017-03-26 00:45:20.756923: step 84410, loss = 0.65 (788.8 examples/sec; 0.162 sec/batch)
2017-03-26 00:45:22.501305: step 84420, loss = 0.61 (733.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:24.242260: step 84430, loss = 0.61 (735.2 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:25.977189: step 84440, loss = 0.75 (737.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:27.707075: step 84450, loss = 0.69 (739.9 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:29.447578: step 84460, loss = 0.71 (735.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:31.186579: step 84470, loss = 0.70 (736.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:32.924784: step 84480, loss = 0.80 (736.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:34.657351: step 84490, loss = 0.67 (738.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:36.568342: step 84500, loss = 0.67 (670.0 examples/sec; 0.191 sec/batch)
2017-03-26 00:45:38.188205: step 84510, loss = 0.83 (789.9 examples/sec; 0.162 sec/batch)
2017-03-26 00:45:39.919803: step 84520, loss = 0.74 (739.2 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:41.653273: step 84530, loss = 0.72 (738.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:43.381572: step 84540, loss = 0.78 (740.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:45.126297: step 84550, loss = 0.63 (733.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:46.862240: step 84560, loss = 0.63 (737.3 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:48.600128: step 84570, loss = 0.73 (736.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:50.334880: step 84580, loss = 0.71 (737.9 examples/sec; 0.173 sec/batch)
2017-03-26 00:45:52.076291: step 84590, loss = 0.73 (735.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:45:53.983969: step 84600, loss = 0.63 (671.2 examples/sec; 0.191 sec/batch)
2017-03-26 00:45:55.591678: step 84610, loss = 0.67 (795.9 examples/sec; 0.161 sec/batch)
2017-03-26 00:45:57.314367: step 84620, loss = 0.74 (743.0 examples/sec; 0.172 sec/batch)
2017-03-26 00:45:59.053905: step 84630, loss = 0.64 (735.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:00.791526: step 84640, loss = 0.71 (736.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:02.538729: step 84650, loss = 0.63 (732.6 examples/sec; 0.175 sec/batch)
2017-03-26 00:46:04.260253: step 84660, loss = 0.67 (743.5 examples/sec; 0.172 sec/batch)
2017-03-26 00:46:05.997387: step 84670, loss = 0.68 (736.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:07.737477: step 84680, loss = 0.64 (735.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:09.462050: step 84690, loss = 0.58 (742.3 examples/sec; 0.172 sec/batch)
2017-03-26 00:46:11.353434: step 84700, loss = 0.69 (676.7 examples/sec; 0.189 sec/batch)
2017-03-26 00:46:12.969076: step 84710, loss = 0.65 (792.3 examples/sec; 0.162 sec/batch)
2017-03-26 00:46:14.689550: step 84720, loss = 0.89 (744.0 examples/sec; 0.172 sec/batch)
2017-03-26 00:46:16.425669: step 84730, loss = 0.67 (737.3 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:18.159822: step 84740, loss = 0.58 (738.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:19.886246: step 84750, loss = 0.59 (741.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:21.611829: step 84760, loss = 0.60 (741.9 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:23.354562: step 84770, loss = 0.64 (734.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:25.093683: step 84780, loss = 0.85 (736.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:26.827763: step 84790, loss = 0.75 (738.2 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:28.701935: step 84800, loss = 0.78 (683.0 examples/sec; 0.187 sec/batch)
2017-03-26 00:46:30.319055: step 84810, loss = 0.66 (791.5 examples/sec; 0.162 sec/batch)
2017-03-26 00:46:32.057004: step 84820, loss = 0.64 (736.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:33.799439: step 84830, loss = 0.76 (734.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:35.522857: step 84840, loss = 0.67 (742.7 examples/sec; 0.172 sec/batch)
2017-03-26 00:46:37.261779: step 84850, loss = 0.68 (736.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:39.002746: step 84860, loss = 0.79 (735.2 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:40.717405: step 84870, loss = 0.57 (746.5 examples/sec; 0.171 sec/batch)
2017-03-26 00:46:42.461014: step 84880, loss = 0.70 (734.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:44.186250: step 84890, loss = 0.72 (741.9 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:46.093421: step 84900, loss = 0.82 (671.3 examples/sec; 0.191 sec/batch)
2017-03-26 00:46:47.712065: step 84910, loss = 0.71 (790.5 examples/sec; 0.162 sec/batch)
2017-03-26 00:46:49.447496: step 84920, loss = 0.69 (737.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:46:51.177364: step 84930, loss = 0.67 (740.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:52.905320: step 84940, loss = 0.62 (740.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:54.627099: step 84950, loss = 0.65 (743.4 examples/sec; 0.172 sec/batch)
2017-03-26 00:46:56.349888: step 84960, loss = 0.69 (743.0 examples/sec; 0.172 sec/batch)
2017-03-26 00:46:58.081488: step 84970, loss = 0.58 (739.2 examples/sec; 0.173 sec/batch)
2017-03-26 00:46:59.819565: step 84980, loss = 0.66 (736.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:01.545491: step 84990, loss = 0.69 (741.7 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:03.454976: step 85000, loss = 0.72 (670.3 examples/sec; 0.191 sec/batch)
2017-03-26 00:47:05.069684: step 85010, loss = 0.52 (792.6 examples/sec; 0.161 sec/batch)
2017-03-26 00:47:06.808963: step 85020, loss = 0.73 (735.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:08.536399: step 85030, loss = 0.64 (741.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:10.266784: step 85040, loss = 0.64 (739.7 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:12.008669: step 85050, loss = 0.83 (734.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:13.732501: step 85060, loss = 0.70 (742.5 examples/sec; 0.172 sec/batch)
2017-03-26 00:47:15.467716: step 85070, loss = 0.81 (737.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:17.191069: step 85080, loss = 0.81 (742.8 examples/sec; 0.172 sec/batch)
2017-03-26 00:47:18.928845: step 85090, loss = 0.68 (736.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:20.826925: step 85100, loss = 0.80 (674.4 examples/sec; 0.190 sec/batch)
2017-03-26 00:47:22.421722: step 85110, loss = 0.71 (802.5 examples/sec; 0.160 sec/batch)
2017-03-26 00:47:24.164527: step 85120, loss = 0.73 (734.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:25.896409: step 85130, loss = 0.82 (739.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:27.627474: step 85140, loss = 0.71 (739.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:29.360733: step 85150, loss = 0.69 (738.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:31.101336: step 85160, loss = 0.67 (735.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:32.839554: step 85170, loss = 0.66 (736.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:34.572510: step 85180, loss = 0.63 (738.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:36.311210: step 85190, loss = 0.79 (736.2 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:38.195493: step 85200, loss = 0.65 (680.0 examples/sec; 0.188 sec/batch)
2017-03-26 00:47:39.813215: step 85210, loss = 0.71 (790.3 examples/sec; 0.162 sec/batch)
2017-03-26 00:47:41.552366: step 85220, loss = 0.66 (736.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:43.280716: step 85230, loss = 0.66 (740.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:45.024912: step 85240, loss = 0.71 (733.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:46.758423: step 85250, loss = 0.79 (738.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:48.485120: step 85260, loss = 0.57 (741.3 examples/sec; 0.173 sec/batch)
2017-03-26 00:47:50.223916: step 85270, loss = 0.66 (736.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:47:51.945041: step 85280, loss = 0.68 (743.7 examples/sec; 0.172 sec/batch)
2017-03-26 00:47:53.692114: step 85290, loss = 0.72 (732.6 examples/sec; 0.175 sec/batch)
2017-03-26 00:47:55.589909: step 85300, loss = 0.80 (674.5 examples/sec; 0.190 sec/batch)
2017-03-26 00:47:57.202306: step 85310, loss = 0.69 (793.8 examples/sec; 0.161 sec/batch)
2017-03-26 00:47:58.949098: step 85320, loss = 0.71 (732.8 examples/sec; 0.175 sec/batch)
2017-03-26 00:48:00.678977: step 85330, loss = 0.55 (739.9 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:02.417760: step 85340, loss = 0.67 (736.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:04.161560: step 85350, loss = 0.75 (734.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:05.883816: step 85360, loss = 0.70 (743.2 examples/sec; 0.172 sec/batch)
2017-03-26 00:48:07.618648: step 85370, loss = 0.77 (738.0 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:09.349186: step 85380, loss = 0.71 (739.5 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:11.086164: step 85390, loss = 0.71 (736.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:13.037106: step 85400, loss = 0.70 (656.1 examples/sec; 0.195 sec/batch)
2017-03-26 00:48:14.583401: step 85410, loss = 0.58 (827.8 examples/sec; 0.155 sec/batch)
2017-03-26 00:48:16.319604: step 85420, loss = 0.63 (737.2 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:18.049906: step 85430, loss = 0.70 (739.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:19.781209: step 85440, loss = 0.70 (739.3 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:21.518505: step 85450, loss = 0.64 (736.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:23.272218: step 85460, loss = 0.64 (729.9 examples/sec; 0.175 sec/batch)
2017-03-26 00:48:24.997289: step 85470, loss = 0.76 (742.0 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:26.728410: step 85480, loss = 0.78 (739.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:28.466168: step 85490, loss = 0.71 (736.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:30.357062: step 85500, loss = 0.71 (677.2 examples/sec; 0.189 sec/batch)
2017-03-26 00:48:31.979409: step 85510, loss = 0.63 (788.6 examples/sec; 0.162 sec/batch)
2017-03-26 00:48:33.731856: step 85520, loss = 0.74 (730.4 examples/sec; 0.175 sec/batch)
2017-03-26 00:48:35.455534: step 85530, loss = 0.68 (742.6 examples/sec; 0.172 sec/batch)
2017-03-26 00:48:37.189101: step 85540, loss = 0.60 (738.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:38.928571: step 85550, loss = 0.63 (735.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:40.662699: step 85560, loss = 0.55 (738.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:42.399864: step 85570, loss = 0.65 (736.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:44.131386: step 85580, loss = 0.57 (739.2 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:45.862086: step 85590, loss = 0.67 (739.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:47.829729: step 85600, loss = 0.57 (650.5 examples/sec; 0.197 sec/batch)
2017-03-26 00:48:49.358695: step 85610, loss = 0.72 (837.2 examples/sec; 0.153 sec/batch)
2017-03-26 00:48:51.089497: step 85620, loss = 0.74 (739.6 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:52.827825: step 85630, loss = 0.81 (736.3 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:54.571509: step 85640, loss = 0.60 (734.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:56.313258: step 85650, loss = 0.64 (734.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:48:58.046264: step 85660, loss = 0.76 (738.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:48:59.782481: step 85670, loss = 0.54 (737.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:01.524681: step 85680, loss = 0.74 (734.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:03.276301: step 85690, loss = 0.91 (730.8 examples/sec; 0.175 sec/batch)
2017-03-26 00:49:05.160734: step 85700, loss = 0.60 (679.3 examples/sec; 0.188 sec/batch)
2017-03-26 00:49:06.796395: step 85710, loss = 0.65 (782.5 examples/sec; 0.164 sec/batch)
2017-03-26 00:49:08.533289: step 85720, loss = 0.67 (737.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:10.271952: step 85730, loss = 0.82 (736.2 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:11.999057: step 85740, loss = 0.74 (741.2 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:13.736140: step 85750, loss = 0.69 (736.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:15.471264: step 85760, loss = 0.85 (737.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:17.206854: step 85770, loss = 0.84 (737.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:18.951601: step 85780, loss = 0.77 (733.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:20.681634: step 85790, loss = 0.72 (739.9 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:22.581332: step 85800, loss = 0.81 (673.8 examples/sec; 0.190 sec/batch)
2017-03-26 00:49:24.192853: step 85810, loss = 0.67 (794.3 examples/sec; 0.161 sec/batch)
2017-03-26 00:49:25.920806: step 85820, loss = 0.71 (740.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:27.651611: step 85830, loss = 0.82 (739.7 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:29.391370: step 85840, loss = 0.67 (735.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:31.122232: step 85850, loss = 0.57 (739.5 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:32.842346: step 85860, loss = 0.70 (744.1 examples/sec; 0.172 sec/batch)
2017-03-26 00:49:34.566617: step 85870, loss = 0.63 (742.3 examples/sec; 0.172 sec/batch)
2017-03-26 00:49:36.306680: step 85880, loss = 0.74 (735.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:38.030520: step 85890, loss = 0.58 (742.4 examples/sec; 0.172 sec/batch)
2017-03-26 00:49:39.944029: step 85900, loss = 0.67 (668.9 examples/sec; 0.191 sec/batch)
2017-03-26 00:49:41.540832: step 85910, loss = 0.73 (801.6 examples/sec; 0.160 sec/batch)
2017-03-26 00:49:43.273673: step 85920, loss = 0.76 (738.7 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:45.008868: step 85930, loss = 0.73 (737.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:46.748340: step 85940, loss = 0.70 (735.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:48.480964: step 85950, loss = 0.62 (738.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:49:50.218679: step 85960, loss = 0.78 (736.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:49:51.973256: step 85970, loss = 0.80 (729.5 examples/sec; 0.175 sec/batch)
2017-03-26 00:49:53.718772: step 85980, loss = 0.74 (733.3 examples/sec; 0.175 sec/batch)
2017-03-26 00:49:55.466135: step 85990, loss = 0.60 (732.5 examples/sec; 0.175 sec/batch)
2017-03-26 00:49:57.376807: step 86000, loss = 0.93 (669.9 examples/sec; 0.191 sec/batch)
2017-03-26 00:49:59.008112: step 86010, loss = 0.70 (784.7 examples/sec; 0.163 sec/batch)
2017-03-26 00:50:00.754692: step 86020, loss = 0.68 (732.9 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:02.495907: step 86030, loss = 0.76 (735.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:04.243293: step 86040, loss = 0.70 (732.7 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:05.980440: step 86050, loss = 0.65 (736.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:07.722847: step 86060, loss = 0.68 (734.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:09.464182: step 86070, loss = 0.83 (735.1 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:11.207596: step 86080, loss = 0.86 (734.2 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:12.941712: step 86090, loss = 0.54 (738.1 examples/sec; 0.173 sec/batch)
2017-03-26 00:50:14.842099: step 86100, loss = 0.56 (673.6 examples/sec; 0.190 sec/batch)
2017-03-26 00:50:16.461275: step 86110, loss = 0.89 (790.5 examples/sec; 0.162 sec/batch)
2017-03-26 00:50:18.192407: step 86120, loss = 0.77 (739.4 examples/sec; 0.173 sec/batch)
2017-03-26 00:50:19.922132: step 86130, loss = 0.83 (740.0 examples/sec; 0.173 sec/batch)
2017-03-26 00:50:21.660123: step 86140, loss = 0.74 (736.5 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:23.411314: step 86150, loss = 0.70 (730.9 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:25.156404: step 86160, loss = 0.77 (733.5 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:26.894103: step 86170, loss = 0.76 (736.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:28.629826: step 86180, loss = 0.73 (737.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:30.380991: step 86190, loss = 0.80 (730.9 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:32.321209: step 86200, loss = 0.72 (660.0 examples/sec; 0.194 sec/batch)
2017-03-26 00:50:33.888412: step 86210, loss = 0.69 (816.3 examples/sec; 0.157 sec/batch)
2017-03-26 00:50:35.637852: step 86220, loss = 0.72 (731.7 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:37.383011: step 86230, loss = 0.57 (733.5 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:39.140349: step 86240, loss = 0.70 (728.4 examples/sec; 0.176 sec/batch)
2017-03-26 00:50:40.878052: step 86250, loss = 0.78 (736.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:42.622012: step 86260, loss = 0.64 (734.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:44.352244: step 86270, loss = 0.62 (739.8 examples/sec; 0.173 sec/batch)
2017-03-26 00:50:46.091603: step 86280, loss = 0.70 (735.9 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:47.835413: step 86290, loss = 0.65 (734.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:49.738067: step 86300, loss = 0.66 (672.7 examples/sec; 0.190 sec/batch)
2017-03-26 00:50:51.357928: step 86310, loss = 0.68 (790.2 examples/sec; 0.162 sec/batch)
2017-03-26 00:50:53.108383: step 86320, loss = 0.80 (731.4 examples/sec; 0.175 sec/batch)
2017-03-26 00:50:54.893777: step 86330, loss = 0.76 (716.8 examples/sec; 0.179 sec/batch)
2017-03-26 00:50:56.636616: step 86340, loss = 0.63 (734.4 examples/sec; 0.174 sec/batch)
2017-03-26 00:50:58.378200: step 86350, loss = 0.69 (735.0 examples/sec; 0.174 sec/batch)
2017-03-26 00:51:00.124135: step 86360, loss = 0.96 (733.1 examples/sec; 0.175 sec/batch)
2017-03-26 00:51:01.872382: step 86370, loss = 0.71 (732.2 examples/sec; 0.175 sec/batch)
2017-03-26 00:51:03.616930: step 86380, loss = 0.70 (733.7 examples/sec; 0.174 sec/batch)
2017-03-26 00:51:05.357325: step 86390, loss = 0.64 (735.6 examples/sec; 0.174 sec/batch)
2017-03-26 00:51:07.274631: step 86400, loss = 0.74 (667.8 examples/sec; 0.192 sec/batch)
2017-03-26 00:51:08.890214: step 86410, loss = 0.65 (791.9 examples/sec; 0.162 sec/batch)
2017-03-26 00:51:10.646849: step 86420, loss = 0.65 (728.7 examples/sec; 0.176 sec/batch)
2017-03-26 00:51:12.371410: step 86430, loss = 0.73 (742.3 examples/sec; 0.172 sec/batch)
2017-03-26 00:51:14.108546: step 86440, loss = 0.69 (736.8 examples/sec; 0.174 sec/batch)
2017-03-26 00:51:15.859537: step 86450, loss = 0.59 (731.0 examples/sec; 0.175 sec/batch)
